"regcode","reglabel","year","sex","site","age_group","age_label","cases","py"
"A5622","Happyland",2011,2,"Stomach",11,"50-54",9,40683
"A5622","Happyland",2011,2,"Other",11,"50-54",17,40683
"A5622","Happyland",2011,2,"Colorectum",11,"50-54",12,40683
"A5622","Happyland",2011,2,"Liver",11,"50-54",3,40683
"A5622","Happyland",2011,2,"Gallbladder",11,"50-54",4,40683
"A5622","Happyland",2011,2,"Pancreas",11,"50-54",2,40683
"A5622","Happyland",2011,2,"Larynx",11,"50-54",1,40683
"A5622","Happyland",2011,2,"Lung",11,"50-54",2,40683
"A5622","Happyland",2011,2,"Other skin",11,"50-54",19,40683
"A5622","Happyland",2011,2,"Breast",11,"50-54",48,40683
"A5622","Happyland",2011,2,"Vulva",11,"50-54",1,40683
"A5622","Happyland",2011,2,"Vagina",11,"50-54",0,40683
"A5622","Happyland",2011,2,"Cervix uteri",11,"50-54",34,40683
"A5622","Happyland",2011,2,"Corpus uteri",11,"50-54",5,40683
"A5622","Happyland",2011,2,"Ovary",11,"50-54",5,40683
"A5622","Happyland",2011,2,"Prostate",11,"50-54",0,40683
"A5622","Happyland",2011,2,"Testis",11,"50-54",0,40683
"A5622","Happyland",2011,2,"Kidney",11,"50-54",4,40683
"A5622","Happyland",2011,2,"Bladder",11,"50-54",1,40683
"A5622","Happyland",2011,2,"Brain, nervous system",11,"50-54",0,40683
"A5622","Happyland",2011,2,"Thyroid",11,"50-54",47,40683
"A5622","Happyland",2012,2,"Lip, oral cavity",11,"50-54",0,41273
"A5622","Happyland",2012,2,"Other pharynx",11,"50-54",0,41273
"A5622","Happyland",2012,2,"Nasopharynx",11,"50-54",0,41273
"A5622","Happyland",2012,2,"Oesophagus",11,"50-54",1,41273
"A5622","Happyland",2012,2,"Stomach",11,"50-54",8,41273
"A5622","Happyland",2012,2,"Other",11,"50-54",17,41273
"A5622","Happyland",2012,2,"Colorectum",11,"50-54",11,41273
"A5622","Happyland",2012,2,"Liver",11,"50-54",5,41273
"A5622","Happyland",2012,2,"Gallbladder",11,"50-54",4,41273
"A5622","Happyland",2012,2,"Pancreas",11,"50-54",1,41273
"A5622","Happyland",2012,2,"Larynx",11,"50-54",0,41273
"A5622","Happyland",2012,2,"Lung",11,"50-54",5,41273
"A5622","Happyland",2012,2,"Other skin",11,"50-54",38,41273
"A5622","Happyland",2012,2,"Breast",11,"50-54",62,41273
"A5622","Happyland",2012,2,"Vulva",11,"50-54",1,41273
"A5622","Happyland",2012,2,"Vagina",11,"50-54",2,41273
"A5622","Happyland",2012,2,"Cervix uteri",11,"50-54",34,41273
"A5622","Happyland",2012,2,"Corpus uteri",11,"50-54",8,41273
"A5622","Happyland",2012,2,"Ovary",11,"50-54",10,41273
"A5622","Happyland",2012,2,"Prostate",11,"50-54",0,41273
"A5622","Happyland",2012,2,"Testis",11,"50-54",0,41273
"A5622","Happyland",2012,2,"Kidney",11,"50-54",1,41273
"A5622","Happyland",2012,2,"Bladder",11,"50-54",1,41273
"A5622","Happyland",2012,2,"Brain, nervous system",11,"50-54",11,41273
"A5622","Happyland",2012,2,"Thyroid",11,"50-54",45,41273
"A5622","Happyland",2008,2,"Lip, oral cavity",12,"55-59",1,30341
"A5622","Happyland",2008,2,"Other pharynx",12,"55-59",0,30341
"A5622","Happyland",2008,2,"Nasopharynx",12,"55-59",0,30341
"A5622","Happyland",2008,2,"Oesophagus",12,"55-59",0,30341
"A5622","Happyland",2008,2,"Stomach",12,"55-59",9,30341
"A5622","Happyland",2008,2,"Other",12,"55-59",18,30341
"A5622","Happyland",2008,2,"Colorectum",12,"55-59",7,30341
"A5622","Happyland",2008,2,"Liver",12,"55-59",4,30341
"A5622","Happyland",2008,2,"Gallbladder",12,"55-59",4,30341
"A5622","Happyland",2008,2,"Pancreas",12,"55-59",1,30341
"A5622","Happyland",2008,2,"Larynx",12,"55-59",0,30341
"A5622","Happyland",2008,2,"Lung",12,"55-59",5,30341
"A5622","Happyland",2008,2,"Other skin",12,"55-59",23,30341
"A5622","Happyland",2008,2,"Breast",12,"55-59",36,30341
"A5622","Happyland",2008,2,"Vulva",12,"55-59",1,30341
"A5622","Happyland",2008,2,"Vagina",12,"55-59",0,30341
"A5622","Happyland",2008,2,"Cervix uteri",12,"55-59",20,30341
"A5622","Happyland",2008,2,"Corpus uteri",12,"55-59",2,30341
"A5622","Happyland",2008,2,"Ovary",12,"55-59",8,30341
"A5622","Happyland",2008,2,"Prostate",12,"55-59",0,30341
"A5622","Happyland",2008,2,"Testis",12,"55-59",0,30341
"A5622","Happyland",2008,2,"Kidney",12,"55-59",1,30341
"A5622","Happyland",2008,2,"Bladder",12,"55-59",2,30341
"A5622","Happyland",2008,2,"Brain, nervous system",12,"55-59",0,30341
"A5622","Happyland",2008,2,"Thyroid",12,"55-59",14,30341
"A5622","Happyland",2009,2,"Lip, oral cavity",12,"55-59",3,31682
"A5622","Happyland",2009,2,"Other pharynx",12,"55-59",0,31682
"A5622","Happyland",2009,2,"Nasopharynx",12,"55-59",0,31682
"A5622","Happyland",2009,2,"Oesophagus",12,"55-59",1,31682
"A5622","Happyland",2009,2,"Stomach",12,"55-59",11,31682
"A5622","Happyland",2009,2,"Other",12,"55-59",22,31682
"A5622","Happyland",2009,2,"Colorectum",12,"55-59",3,31682
"A5622","Happyland",2009,2,"Liver",12,"55-59",6,31682
"A5622","Happyland",2009,2,"Gallbladder",12,"55-59",3,31682
"A5622","Happyland",2009,2,"Pancreas",12,"55-59",1,31682
"A5622","Happyland",2009,2,"Larynx",12,"55-59",0,31682
"A5622","Happyland",2009,2,"Lung",12,"55-59",7,31682
"A5622","Happyland",2009,2,"Other skin",12,"55-59",23,31682
"A5622","Happyland",2009,2,"Breast",12,"55-59",42,31682
"A5622","Happyland",2009,2,"Vulva",12,"55-59",1,31682
"A5622","Happyland",2009,2,"Vagina",12,"55-59",0,31682
"A5622","Happyland",2009,2,"Cervix uteri",12,"55-59",22,31682
"A5622","Happyland",2009,2,"Corpus uteri",12,"55-59",7,31682
"A5622","Happyland",2009,2,"Ovary",12,"55-59",9,31682
"A5622","Happyland",2009,2,"Prostate",12,"55-59",0,31682
"A5622","Happyland",2009,2,"Testis",12,"55-59",0,31682
"A5622","Happyland",2009,2,"Kidney",12,"55-59",0,31682
"A5622","Happyland",2009,2,"Bladder",12,"55-59",6,31682
"A5622","Happyland",2009,2,"Brain, nervous system",12,"55-59",2,31682
"A5622","Happyland",2009,2,"Thyroid",12,"55-59",17,31682
"A5622","Happyland",2010,2,"Lip, oral cavity",12,"55-59",4,33048
"A5622","Happyland",2010,2,"Other pharynx",12,"55-59",1,33048
"A5622","Happyland",2010,2,"Nasopharynx",12,"55-59",0,33048
"A5622","Happyland",2010,2,"Oesophagus",12,"55-59",0,33048
"A5622","Happyland",2010,2,"Stomach",12,"55-59",10,33048
"A5622","Happyland",2010,2,"Other",12,"55-59",28,33048
"A5622","Happyland",2010,2,"Colorectum",12,"55-59",11,33048
"A5622","Happyland",2010,2,"Liver",12,"55-59",3,33048
"A5622","Happyland",2010,2,"Gallbladder",12,"55-59",1,33048
"A5622","Happyland",2010,2,"Pancreas",12,"55-59",2,33048
"A5622","Happyland",2010,2,"Larynx",12,"55-59",0,33048
"A5622","Happyland",2010,2,"Lung",12,"55-59",3,33048
"A5622","Happyland",2010,2,"Other skin",12,"55-59",27,33048
"A5622","Happyland",2010,2,"Breast",12,"55-59",53,33048
"A5622","Happyland",2010,2,"Vulva",12,"55-59",1,33048
"A5622","Happyland",2010,2,"Vagina",12,"55-59",0,33048
"A5622","Happyland",2010,2,"Cervix uteri",12,"55-59",19,33048
"A5622","Happyland",2010,2,"Corpus uteri",12,"55-59",3,33048
"A5622","Happyland",2010,2,"Ovary",12,"55-59",8,33048
"A5622","Happyland",2010,2,"Prostate",12,"55-59",0,33048
"A5622","Happyland",2010,2,"Testis",12,"55-59",0,33048
"A5622","Happyland",2010,2,"Kidney",12,"55-59",2,33048
"A5622","Happyland",2010,2,"Bladder",12,"55-59",2,33048
"A5622","Happyland",2010,2,"Brain, nervous system",12,"55-59",1,33048
"A5622","Happyland",2010,2,"Thyroid",12,"55-59",36,33048
"A5622","Happyland",2011,2,"Lip, oral cavity",12,"55-59",0,33613
"A5622","Happyland",2011,2,"Other pharynx",12,"55-59",0,33613
"A5622","Happyland",2011,2,"Nasopharynx",12,"55-59",1,33613
"A5622","Happyland",2011,2,"Oesophagus",12,"55-59",0,33613
"A5622","Happyland",2011,2,"Stomach",12,"55-59",18,33613
"A5622","Happyland",2011,2,"Other",12,"55-59",21,33613
"A5622","Happyland",2011,2,"Colorectum",12,"55-59",6,33613
"A5622","Happyland",2011,2,"Liver",12,"55-59",5,33613
"A5622","Happyland",2011,2,"Gallbladder",12,"55-59",4,33613
"A5622","Happyland",2011,2,"Pancreas",12,"55-59",4,33613
"A5622","Happyland",2011,2,"Larynx",12,"55-59",0,33613
"A5622","Happyland",2011,2,"Lung",12,"55-59",9,33613
"A5622","Happyland",2011,2,"Other skin",12,"55-59",29,33613
"A5622","Happyland",2011,2,"Breast",12,"55-59",53,33613
"A5622","Happyland",2011,2,"Vulva",12,"55-59",0,33613
"A5622","Happyland",2011,2,"Vagina",12,"55-59",2,33613
"A5622","Happyland",2011,2,"Cervix uteri",12,"55-59",26,33613
"A5622","Happyland",2011,2,"Corpus uteri",12,"55-59",6,33613
"A5622","Happyland",2011,2,"Ovary",12,"55-59",5,33613
"A5622","Happyland",2011,2,"Prostate",12,"55-59",0,33613
"A5622","Happyland",2011,2,"Testis",12,"55-59",0,33613
"A5622","Happyland",2011,2,"Kidney",12,"55-59",3,33613
"A5622","Happyland",2011,2,"Bladder",12,"55-59",1,33613
"A5622","Happyland",2011,2,"Brain, nervous system",12,"55-59",5,33613
"A5622","Happyland",2011,2,"Thyroid",12,"55-59",42,33613
"A5622","Happyland",2012,2,"Lip, oral cavity",12,"55-59",2,34100
"A5622","Happyland",2012,2,"Other pharynx",12,"55-59",0,34100
"A5622","Happyland",2012,2,"Nasopharynx",12,"55-59",0,34100
"A5622","Happyland",2012,2,"Oesophagus",12,"55-59",1,34100
"A5622","Happyland",2012,2,"Stomach",12,"55-59",10,34100
"A5622","Happyland",2012,2,"Other",12,"55-59",27,34100
"A5622","Happyland",2012,2,"Colorectum",12,"55-59",7,34100
"A5622","Happyland",2012,2,"Liver",12,"55-59",2,34100
"A5622","Happyland",2012,2,"Gallbladder",12,"55-59",2,34100
"A5622","Happyland",2012,2,"Pancreas",12,"55-59",4,34100
"A5622","Happyland",2012,2,"Larynx",12,"55-59",0,34100
"A5622","Happyland",2012,2,"Lung",12,"55-59",5,34100
"A5622","Happyland",2012,2,"Other skin",12,"55-59",24,34100
"A5622","Happyland",2012,2,"Breast",12,"55-59",50,34100
"A5622","Happyland",2012,2,"Vulva",12,"55-59",2,34100
"A5622","Happyland",2012,2,"Vagina",12,"55-59",0,34100
"A5622","Happyland",2012,2,"Cervix uteri",12,"55-59",31,34100
"A5622","Happyland",2012,2,"Corpus uteri",12,"55-59",15,34100
"A5622","Happyland",2012,2,"Ovary",12,"55-59",10,34100
"A5622","Happyland",2012,2,"Prostate",12,"55-59",0,34100
"A5622","Happyland",2012,2,"Testis",12,"55-59",0,34100
"A5622","Happyland",2012,2,"Kidney",12,"55-59",4,34100
"A5622","Happyland",2012,2,"Bladder",12,"55-59",1,34100
"A5622","Happyland",2012,2,"Brain, nervous system",12,"55-59",6,34100
"A5622","Happyland",2012,2,"Thyroid",12,"55-59",30,34100
"A5622","Happyland",2008,2,"Lip, oral cavity",13,"60-64",0,23555
"A5622","Happyland",2008,2,"Other pharynx",13,"60-64",0,23555
"A5622","Happyland",2008,2,"Nasopharynx",13,"60-64",0,23555
"A5622","Happyland",2008,2,"Oesophagus",13,"60-64",0,23555
"A5622","Happyland",2008,2,"Stomach",13,"60-64",18,23555
"A5622","Happyland",2008,2,"Other",13,"60-64",20,23555
"A5622","Happyland",2008,2,"Colorectum",13,"60-64",13,23555
"A5622","Happyland",2008,2,"Liver",13,"60-64",5,23555
"A5622","Happyland",2008,2,"Gallbladder",13,"60-64",7,23555
"A5622","Happyland",2008,2,"Pancreas",13,"60-64",5,23555
"A5622","Happyland",2008,2,"Larynx",13,"60-64",0,23555
"A5622","Happyland",2008,2,"Lung",13,"60-64",7,23555
"A5622","Happyland",2008,2,"Other skin",13,"60-64",18,23555
"A5622","Happyland",2008,2,"Breast",13,"60-64",18,23555
"A5622","Happyland",2008,2,"Vulva",13,"60-64",0,23555
"A5622","Happyland",2008,2,"Vagina",13,"60-64",0,23555
"A5622","Happyland",2008,2,"Cervix uteri",13,"60-64",11,23555
"A5622","Happyland",2008,2,"Corpus uteri",13,"60-64",2,23555
"A5622","Happyland",2008,2,"Ovary",13,"60-64",8,23555
"A5622","Happyland",2008,2,"Prostate",13,"60-64",0,23555
"A5622","Happyland",2008,2,"Testis",13,"60-64",0,23555
"A5622","Happyland",2008,2,"Kidney",13,"60-64",4,23555
"A5622","Happyland",2008,2,"Bladder",13,"60-64",1,23555
"A5622","Happyland",2008,2,"Brain, nervous system",13,"60-64",3,23555
"A5622","Happyland",2008,2,"Thyroid",13,"60-64",11,23555
"A5622","Happyland",2009,2,"Lip, oral cavity",13,"60-64",0,24461
"A5622","Happyland",2009,2,"Other pharynx",13,"60-64",1,24461
"A5622","Happyland",2009,2,"Nasopharynx",13,"60-64",0,24461
"A5622","Happyland",2009,2,"Oesophagus",13,"60-64",0,24461
"A5622","Happyland",2009,2,"Stomach",13,"60-64",12,24461
"A5622","Happyland",2009,2,"Other",13,"60-64",21,24461
"A5622","Happyland",2009,2,"Colorectum",13,"60-64",8,24461
"A5622","Happyland",2009,2,"Liver",13,"60-64",7,24461
"A5622","Happyland",2009,2,"Gallbladder",13,"60-64",1,24461
"A5622","Happyland",2009,2,"Pancreas",13,"60-64",2,24461
"A5622","Happyland",2009,2,"Larynx",13,"60-64",0,24461
"A5622","Happyland",2009,2,"Lung",13,"60-64",9,24461
"A5622","Happyland",2009,2,"Other skin",13,"60-64",36,24461
"A5622","Happyland",2009,2,"Breast",13,"60-64",36,24461
"A5622","Happyland",2009,2,"Vulva",13,"60-64",1,24461
"A5622","Happyland",2009,2,"Vagina",13,"60-64",0,24461
"A5622","Happyland",2009,2,"Cervix uteri",13,"60-64",20,24461
"A5622","Happyland",2009,2,"Corpus uteri",13,"60-64",6,24461
"A5622","Happyland",2009,2,"Ovary",13,"60-64",4,24461
"A5622","Happyland",2009,2,"Prostate",13,"60-64",0,24461
"A5622","Happyland",2009,2,"Testis",13,"60-64",0,24461
"A5622","Happyland",2009,2,"Kidney",13,"60-64",5,24461
"A5622","Happyland",2009,2,"Bladder",13,"60-64",0,24461
"A5622","Happyland",2009,2,"Brain, nervous system",13,"60-64",6,24461
"A5622","Happyland",2009,2,"Thyroid",13,"60-64",14,24461
"A5622","Happyland",2010,2,"Lip, oral cavity",13,"60-64",0,25383
"A5622","Happyland",2010,2,"Other pharynx",13,"60-64",1,25383
"A5622","Happyland",2010,2,"Nasopharynx",13,"60-64",0,25383
"A5622","Happyland",2010,2,"Oesophagus",13,"60-64",1,25383
"A5622","Happyland",2010,2,"Stomach",13,"60-64",10,25383
"A5622","Happyland",2010,2,"Other",13,"60-64",25,25383
"A5622","Happyland",2010,2,"Colorectum",13,"60-64",6,25383
"A5622","Happyland",2010,2,"Liver",13,"60-64",4,25383
"A5622","Happyland",2010,2,"Gallbladder",13,"60-64",2,25383
"A5622","Happyland",2010,2,"Pancreas",13,"60-64",1,25383
"A5622","Happyland",2010,2,"Larynx",13,"60-64",0,25383
"A5622","Happyland",2010,2,"Lung",13,"60-64",2,25383
"A5622","Happyland",2010,2,"Other skin",13,"60-64",25,25383
"A5622","Happyland",2010,2,"Breast",13,"60-64",30,25383
"A5622","Happyland",2010,2,"Vulva",13,"60-64",1,25383
"A5622","Happyland",2010,2,"Vagina",13,"60-64",1,25383
"A5622","Happyland",2010,2,"Cervix uteri",13,"60-64",19,25383
"A5622","Happyland",2010,2,"Corpus uteri",13,"60-64",9,25383
"A5622","Happyland",2010,2,"Ovary",13,"60-64",3,25383
"A5622","Happyland",2010,2,"Prostate",13,"60-64",0,25383
"A5622","Happyland",2010,2,"Testis",13,"60-64",0,25383
"A5622","Happyland",2010,2,"Kidney",13,"60-64",1,25383
"A5622","Happyland",2010,2,"Bladder",13,"60-64",5,25383
"A5622","Happyland",2010,2,"Brain, nervous system",13,"60-64",3,25383
"A5622","Happyland",2010,2,"Thyroid",13,"60-64",22,25383
"A5622","Happyland",2011,2,"Lip, oral cavity",13,"60-64",2,25817
"A5622","Happyland",2011,2,"Other pharynx",13,"60-64",1,25817
"A5622","Happyland",2011,2,"Nasopharynx",13,"60-64",0,25817
"A5622","Happyland",2011,2,"Oesophagus",13,"60-64",0,25817
"A5622","Happyland",2011,2,"Stomach",13,"60-64",18,25817
"A5622","Happyland",2011,2,"Other",13,"60-64",17,25817
"A5622","Happyland",2011,2,"Colorectum",13,"60-64",16,25817
"A5622","Happyland",2011,2,"Liver",13,"60-64",2,25817
"A5622","Happyland",2011,2,"Gallbladder",13,"60-64",12,25817
"A5622","Happyland",2011,2,"Pancreas",13,"60-64",6,25817
"A5622","Happyland",2011,2,"Larynx",13,"60-64",1,25817
"A5622","Happyland",2011,2,"Lung",13,"60-64",5,25817
"A5622","Happyland",2011,2,"Other skin",13,"60-64",35,25817
"A5622","Happyland",2011,2,"Breast",13,"60-64",53,25817
"A5622","Happyland",2011,2,"Vulva",13,"60-64",1,25817
"A5622","Happyland",2011,2,"Vagina",13,"60-64",3,25817
"A5622","Happyland",2011,2,"Cervix uteri",13,"60-64",29,25817
"A5622","Happyland",2011,2,"Corpus uteri",13,"60-64",9,25817
"A5622","Happyland",2011,2,"Ovary",13,"60-64",3,25817
"A5622","Happyland",2011,2,"Prostate",13,"60-64",0,25817
"A5622","Happyland",2011,2,"Testis",13,"60-64",0,25817
"A5622","Happyland",2011,2,"Kidney",13,"60-64",6,25817
"A5622","Happyland",2011,2,"Bladder",13,"60-64",3,25817
"A5622","Happyland",2011,2,"Brain, nervous system",13,"60-64",3,25817
"A5622","Happyland",2011,2,"Thyroid",13,"60-64",20,25817
"A5622","Happyland",2012,2,"Lip, oral cavity",13,"60-64",2,26191
"A5622","Happyland",2012,2,"Other pharynx",13,"60-64",0,26191
"A5622","Happyland",2012,2,"Nasopharynx",13,"60-64",0,26191
"A5622","Happyland",2012,2,"Oesophagus",13,"60-64",0,26191
"A5622","Happyland",2012,2,"Stomach",13,"60-64",5,26191
"A5622","Happyland",2012,2,"Other",13,"60-64",27,26191
"A5622","Happyland",2012,2,"Colorectum",13,"60-64",20,26191
"A5622","Happyland",2012,2,"Liver",13,"60-64",9,26191
"A5622","Happyland",2012,2,"Gallbladder",13,"60-64",6,26191
"A5622","Happyland",2012,2,"Pancreas",13,"60-64",3,26191
"A5622","Happyland",2012,2,"Larynx",13,"60-64",1,26191
"A5622","Happyland",2012,2,"Lung",13,"60-64",6,26191
"A5622","Happyland",2012,2,"Other skin",13,"60-64",40,26191
"A5622","Happyland",2012,2,"Breast",13,"60-64",43,26191
"A5622","Happyland",2012,2,"Vulva",13,"60-64",1,26191
"A5622","Happyland",2012,2,"Vagina",13,"60-64",3,26191
"A5622","Happyland",2012,2,"Cervix uteri",13,"60-64",20,26191
"A5622","Happyland",2012,2,"Corpus uteri",13,"60-64",7,26191
"A5622","Happyland",2012,2,"Ovary",13,"60-64",8,26191
"A5622","Happyland",2012,2,"Prostate",13,"60-64",0,26191
"A5622","Happyland",2012,2,"Testis",13,"60-64",0,26191
"A5622","Happyland",2012,2,"Kidney",13,"60-64",2,26191
"A5622","Happyland",2012,2,"Bladder",13,"60-64",3,26191
"A5622","Happyland",2012,2,"Brain, nervous system",13,"60-64",7,26191
"A5622","Happyland",2012,2,"Thyroid",13,"60-64",19,26191
"A5622","Happyland",2008,2,"Lip, oral cavity",14,"65-69",3,18674
"A5622","Happyland",2008,2,"Other pharynx",14,"65-69",2,18674
"A5622","Happyland",2008,2,"Nasopharynx",14,"65-69",0,18674
"A5622","Happyland",2008,2,"Oesophagus",14,"65-69",1,18674
"A5622","Happyland",2008,2,"Stomach",14,"65-69",11,18674
"A5622","Happyland",2008,2,"Other",14,"65-69",18,18674
"A5622","Happyland",2008,2,"Colorectum",14,"65-69",7,18674
"A5622","Happyland",2008,2,"Liver",14,"65-69",0,18674
"A5622","Happyland",2008,2,"Gallbladder",14,"65-69",6,18674
"A5622","Happyland",2008,2,"Pancreas",14,"65-69",3,18674
"A5622","Happyland",2008,2,"Larynx",14,"65-69",0,18674
"A5622","Happyland",2008,2,"Lung",14,"65-69",2,18674
"A5622","Happyland",2008,2,"Other skin",14,"65-69",27,18674
"A5622","Happyland",2008,2,"Breast",14,"65-69",24,18674
"A5622","Happyland",2008,2,"Vulva",14,"65-69",1,18674
"A5622","Happyland",2008,2,"Vagina",14,"65-69",0,18674
"A5622","Happyland",2008,2,"Cervix uteri",14,"65-69",15,18674
"A5622","Happyland",2008,2,"Corpus uteri",14,"65-69",8,18674
"A5622","Happyland",2008,2,"Ovary",14,"65-69",3,18674
"A5622","Happyland",2008,2,"Prostate",14,"65-69",0,18674
"A5622","Happyland",2008,2,"Testis",14,"65-69",0,18674
"A5622","Happyland",2008,2,"Kidney",14,"65-69",3,18674
"A5622","Happyland",2008,2,"Bladder",14,"65-69",0,18674
"A5622","Happyland",2008,2,"Brain, nervous system",14,"65-69",0,18674
"A5622","Happyland",2008,2,"Thyroid",14,"65-69",10,18674
"A5622","Happyland",2009,2,"Lip, oral cavity",14,"65-69",0,19283
"A5622","Happyland",2009,2,"Other pharynx",14,"65-69",1,19283
"A5622","Happyland",2009,2,"Nasopharynx",14,"65-69",0,19283
"A5622","Happyland",2009,2,"Oesophagus",14,"65-69",1,19283
"A5622","Happyland",2009,2,"Stomach",14,"65-69",17,19283
"A5622","Happyland",2009,2,"Other",14,"65-69",21,19283
"A5622","Happyland",2009,2,"Colorectum",14,"65-69",12,19283
"A5622","Happyland",2009,2,"Liver",14,"65-69",5,19283
"A5622","Happyland",2009,2,"Gallbladder",14,"65-69",3,19283
"A5622","Happyland",2009,2,"Pancreas",14,"65-69",6,19283
"A5622","Happyland",2009,2,"Larynx",14,"65-69",0,19283
"A5622","Happyland",2009,2,"Lung",14,"65-69",8,19283
"A5622","Happyland",2009,2,"Other skin",14,"65-69",29,19283
"A5622","Happyland",2009,2,"Breast",14,"65-69",31,19283
"A5622","Happyland",2009,2,"Vulva",14,"65-69",0,19283
"A5622","Happyland",2009,2,"Vagina",14,"65-69",0,19283
"A5622","Happyland",2009,2,"Cervix uteri",14,"65-69",15,19283
"A5622","Happyland",2009,2,"Corpus uteri",14,"65-69",9,19283
"A5622","Happyland",2009,2,"Ovary",14,"65-69",4,19283
"A5622","Happyland",2009,2,"Prostate",14,"65-69",0,19283
"A5622","Happyland",2009,2,"Testis",14,"65-69",0,19283
"A5622","Happyland",2009,2,"Kidney",14,"65-69",1,19283
"A5622","Happyland",2009,2,"Bladder",14,"65-69",1,19283
"A5622","Happyland",2009,2,"Brain, nervous system",14,"65-69",2,19283
"A5622","Happyland",2009,2,"Thyroid",14,"65-69",6,19283
"A5622","Happyland",2010,2,"Lip, oral cavity",14,"65-69",1,19901
"A5622","Happyland",2010,2,"Other pharynx",14,"65-69",0,19901
"A5622","Happyland",2010,2,"Nasopharynx",14,"65-69",0,19901
"A5622","Happyland",2010,2,"Oesophagus",14,"65-69",0,19901
"A5622","Happyland",2010,2,"Stomach",14,"65-69",13,19901
"A5622","Happyland",2010,2,"Other",14,"65-69",25,19901
"A5622","Happyland",2010,2,"Colorectum",14,"65-69",12,19901
"A5622","Happyland",2010,2,"Liver",14,"65-69",7,19901
"A5622","Happyland",2010,2,"Gallbladder",14,"65-69",9,19901
"A5622","Happyland",2010,2,"Pancreas",14,"65-69",7,19901
"A5622","Happyland",2010,2,"Larynx",14,"65-69",0,19901
"A5622","Happyland",2010,2,"Lung",14,"65-69",4,19901
"A5622","Happyland",2010,2,"Other skin",14,"65-69",46,19901
"A5622","Happyland",2010,2,"Breast",14,"65-69",32,19901
"A5622","Happyland",2010,2,"Vulva",14,"65-69",0,19901
"A5622","Happyland",2010,2,"Vagina",14,"65-69",0,19901
"A5622","Happyland",2010,2,"Cervix uteri",14,"65-69",23,19901
"A5622","Happyland",2010,2,"Corpus uteri",14,"65-69",3,19901
"A5622","Happyland",2010,2,"Ovary",14,"65-69",4,19901
"A5622","Happyland",2010,2,"Prostate",14,"65-69",0,19901
"A5622","Happyland",2010,2,"Testis",14,"65-69",0,19901
"A5622","Happyland",2010,2,"Kidney",14,"65-69",4,19901
"A5622","Happyland",2010,2,"Bladder",14,"65-69",5,19901
"A5622","Happyland",2010,2,"Brain, nervous system",14,"65-69",2,19901
"A5622","Happyland",2010,2,"Thyroid",14,"65-69",11,19901
"A5622","Happyland",2011,2,"Lip, oral cavity",14,"65-69",1,20241
"A5622","Happyland",2011,2,"Other pharynx",14,"65-69",0,20241
"A5622","Happyland",2011,2,"Nasopharynx",14,"65-69",1,20241
"A5622","Happyland",2011,2,"Oesophagus",14,"65-69",1,20241
"A5622","Happyland",2011,2,"Stomach",14,"65-69",12,20241
"A5622","Happyland",2011,2,"Other",14,"65-69",16,20241
"A5622","Happyland",2011,2,"Colorectum",14,"65-69",19,20241
"A5622","Happyland",2011,2,"Liver",14,"65-69",6,20241
"A5622","Happyland",2011,2,"Gallbladder",14,"65-69",4,20241
"A5622","Happyland",2011,2,"Pancreas",14,"65-69",3,20241
"A5622","Happyland",2011,2,"Larynx",14,"65-69",0,20241
"A5622","Happyland",2011,2,"Lung",14,"65-69",4,20241
"A5622","Happyland",2011,2,"Other skin",14,"65-69",41,20241
"A5622","Happyland",2011,2,"Breast",14,"65-69",32,20241
"A5622","Happyland",2011,2,"Vulva",14,"65-69",0,20241
"A5622","Happyland",2011,2,"Vagina",14,"65-69",1,20241
"A5622","Happyland",2011,2,"Cervix uteri",14,"65-69",22,20241
"A5622","Happyland",2011,2,"Corpus uteri",14,"65-69",6,20241
"A5622","Happyland",2011,2,"Ovary",14,"65-69",10,20241
"A5622","Happyland",2011,2,"Prostate",14,"65-69",0,20241
"A5622","Happyland",2011,2,"Testis",14,"65-69",0,20241
"A5622","Happyland",2011,2,"Kidney",14,"65-69",1,20241
"A5622","Happyland",2011,2,"Bladder",14,"65-69",0,20241
"A5622","Happyland",2011,2,"Brain, nervous system",14,"65-69",1,20241
"A5622","Happyland",2011,2,"Thyroid",14,"65-69",12,20241
"A5622","Happyland",2012,2,"Lip, oral cavity",14,"65-69",1,20535
"A5622","Happyland",2012,2,"Other pharynx",14,"65-69",1,20535
"A5622","Happyland",2012,2,"Nasopharynx",14,"65-69",0,20535
"A5622","Happyland",2012,2,"Oesophagus",14,"65-69",3,20535
"A5622","Happyland",2012,2,"Stomach",14,"65-69",9,20535
"A5622","Happyland",2012,2,"Other",14,"65-69",36,20535
"A5622","Happyland",2012,2,"Colorectum",14,"65-69",18,20535
"A5622","Happyland",2012,2,"Liver",14,"65-69",10,20535
"A5622","Happyland",2012,2,"Gallbladder",14,"65-69",8,20535
"A5622","Happyland",2012,2,"Pancreas",14,"65-69",7,20535
"A5622","Happyland",2012,2,"Larynx",14,"65-69",0,20535
"A5622","Happyland",2012,2,"Lung",14,"65-69",4,20535
"A5622","Happyland",2012,2,"Other skin",14,"65-69",37,20535
"A5622","Happyland",2012,2,"Breast",14,"65-69",32,20535
"A5622","Happyland",2012,2,"Vulva",14,"65-69",0,20535
"A5622","Happyland",2012,2,"Vagina",14,"65-69",0,20535
"A5622","Happyland",2012,2,"Cervix uteri",14,"65-69",28,20535
